ts,timestamp,latency_ms,mode,recall_at10,profile,rerank,candidate_k,cache_hit,cache_saved_ms,p95_ms,tokens_in,tokens_out,est_cost,success,group,params_snapshot,rerank_latency_ms,rerank_model,rerank_hit,qdrant_latency_ms,collection_name,should_rerank_v2,trigger_reason,rerank_budget_ok,rerank_timeout,fallback_used,dispersion,rolling_hit_rate,recall_proxy
1760255035478,2025-10-12T00:43:55.478054,74.84126091003418,off,0.8023753498014474,,0,50,0,0,74.84126091003418,1,304,0.00913,True,off,,0,skipped:len|kw|dispersion|budget,0,20.022869110107422,beir_fiqa_full_ta,False,len|kw|dispersion|budget,False,False,False,0.05666256000000003,0.31,0
1760255035897,2025-10-12T00:43:55.897331,0.010013580322265625,on,0.85,balanced,0,0,1,104.18009757995605,0.010013580322265625,3,264,0.00795,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255036399,2025-10-12T00:43:56.399630,0.011682510375976562,on,0.85,balanced,0,0,1,75.11210441589355,0.011682510375976562,0,266,0.00798,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255036485,2025-10-12T00:43:56.485505,78.95922660827637,off,0.8537988046433115,,0,50,0,0,78.95922660827637,1,303,0.0091,True,off,,0,skipped:len|dispersion|budget,0,19.367218017578125,beir_fiqa_full_ta,False,len|dispersion|budget,False,False,False,0.07890843999999997,0.31,0
1760255037302,2025-10-12T00:43:57.302550,400.55394172668457,off,0.8924530271318369,,1,50,0,0,400.55394172668457,3,137,0.00414,True,off,,324.6018886566162,cross-encoder/ms-marco-MiniLM-L-6-v2,1,21.396875381469727,beir_fiqa_full_ta,True,len|kw|dispersion,True,False,False,0.06317651000000002,0.3,1
1760255037646,2025-10-12T00:43:57.646035,0.008106231689453125,on,0.85,balanced,0,0,1,77.70323753356934,0.008106231689453125,0,214,0.00642,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255037726,2025-10-12T00:43:57.726872,75.31380653381348,off,0.8076704998695614,,0,50,0,0,75.31380653381348,1,231,0.006939999999999999,True,off,,0,skipped:len|kw|dispersion|budget,0,20.16615867614746,beir_fiqa_full_ta,False,len|kw|dispersion|budget,False,False,False,0.098721,0.31,0
1760255069721,2025-10-12T00:44:29.721816,0.00286102294921875,on,0.85,balanced,0,0,1,329.84399795532227,0.00286102294921875,4,256,0.007719999999999999,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255069811,2025-10-12T00:44:29.811195,85.45494079589844,off,0.8471276711069047,,0,50,0,0,85.45494079589844,5,247,0.00746,True,off,,0,skipped:len|dispersion|budget,0,51.667213439941406,beir_fiqa_full_ta,False,len|dispersion|budget,False,False,False,0.12646762,0.31,0
1760255069934,2025-10-12T00:44:29.934807,0.0040531158447265625,on,0.85,balanced,0,0,1,252.06303596496582,0.0040531158447265625,2,111,0.00335,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255070933,2025-10-12T00:44:30.933003,0.0069141387939453125,on,0.85,balanced,0,0,1,252.06303596496582,0.0069141387939453125,2,111,0.00335,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255071277,2025-10-12T00:44:31.277086,336.90595626831055,off,0.9205726625340103,,1,50,0,0,336.90595626831055,3,136,0.00411,True,off,,239.65001106262207,cross-encoder/ms-marco-MiniLM-L-6-v2,1,41.14818572998047,beir_fiqa_full_ta,True,len|dispersion,True,False,False,0.05216798,0.3,1
1760255071280,2025-10-12T00:44:31.280980,0.0030994415283203125,on,0.85,balanced,0,0,1,79.09107208251953,0.0030994415283203125,0,250,0.0075,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255071936,2025-10-12T00:44:31.936057,0.0057220458984375,on,0.85,balanced,0,0,1,55.48977851867676,0.0057220458984375,3,258,0.00777,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255072026,2025-10-12T00:44:32.026221,83.50682258605957,off,0.858632023785736,,0,50,0,0,83.50682258605957,3,248,0.00747,True,off,,0,skipped:len|dispersion|budget,0,20.478010177612305,beir_fiqa_full_ta,False,len|dispersion|budget,False,False,False,0.05393116999999997,0.31,0
1760255072439,2025-10-12T00:44:32.439926,0.012159347534179688,on,0.85,balanced,0,0,1,359.8620891571045,0.012159347534179688,3,161,0.004860000000000001,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255072936,2025-10-12T00:44:32.936141,0.010013580322265625,on,0.85,balanced,0,0,1,67.16513633728027,0.010013580322265625,3,270,0.008129999999999998,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255073023,2025-10-12T00:44:33.023646,79.90694046020508,off,0.838736662566239,,0,50,0,0,79.90694046020508,3,255,0.007679999999999999,True,off,,0,skipped:len|dispersion|budget,0,15.74397087097168,beir_fiqa_full_ta,False,len|dispersion|budget,False,False,False,0.10728551000000003,0.31,0
1760255073520,2025-10-12T00:44:33.520259,77.83389091491699,off,0.7721248878395451,,0,50,0,0,77.83389091491699,2,248,0.007459999999999999,True,off,,0,skipped:len|dispersion|budget,0,18.957138061523438,beir_fiqa_full_ta,False,len|dispersion|budget,False,False,False,0.11523018000000007,0.31,0
1760255074266,2025-10-12T00:44:34.266995,323.991060256958,off,0.8870876896871949,,1,50,0,0,323.991060256958,3,154,0.0046500000000000005,True,off,,244.23933029174805,cross-encoder/ms-marco-MiniLM-L-6-v2,1,18.569231033325195,beir_fiqa_full_ta,True,len|dispersion,True,False,False,0.09206835999999999,0.3,1
1760255074270,2025-10-12T00:44:34.270732,0.003814697265625,on,0.85,balanced,0,0,1,48.37799072265625,0.003814697265625,0,286,0.00858,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255074687,2025-10-12T00:44:34.687907,0.16069412231445312,on,0.85,balanced,0,0,1,55.1609992980957,0.16069412231445312,2,250,0.00752,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255075187,2025-10-12T00:44:35.187096,0.008106231689453125,on,0.85,balanced,0,0,1,71.57516479492188,0.008106231689453125,0,281,0.00843,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255075437,2025-10-12T00:44:35.437461,0.009059906005859375,on,0.85,balanced,0,0,1,66.73884391784668,0.009059906005859375,0,242,0.00726,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255075790,2025-10-12T00:44:35.790013,97.66602516174316,off,0.8540804031586109,,0,50,0,0,97.66602516174316,3,249,0.0075,True,off,,0,skipped:len|dispersion|budget,0,48.254966735839844,beir_fiqa_full_ta,False,len|dispersion|budget,False,False,False,0.05029444999999999,0.31,0
1760255076187,2025-10-12T00:44:36.187504,0.007867813110351562,on,0.85,balanced,0,0,1,79.09107208251953,0.007867813110351562,0,250,0.0075,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255076437,2025-10-12T00:44:36.437510,0.010013580322265625,on,0.85,balanced,0,0,1,309.48424339294434,0.010013580322265625,0,134,0.004019999999999999,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255076935,2025-10-12T00:44:36.935447,0.007152557373046875,on,0.85,balanced,0,0,1,329.84399795532227,0.007152557373046875,4,256,0.007719999999999999,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255077278,2025-10-12T00:44:37.278733,89.56384658813477,off,0.8391095051734202,,0,50,0,0,89.56384658813477,3,213,0.00642,True,off,,0,skipped:len|dispersion|budget,0,40.085792541503906,beir_fiqa_full_ta,False,len|dispersion|budget,False,False,False,0.05628645999999998,0.31,0
1760255077784,2025-10-12T00:44:37.784716,345.0510501861572,off,0.8655273812083755,,1,50,0,0,345.0510501861572,3,156,0.00471,True,off,,265.8390998840332,cross-encoder/ms-marco-MiniLM-L-6-v2,1,21.780967712402344,beir_fiqa_full_ta,True,len|kw|dispersion,True,False,False,0.07592843999999993,0.3,1
1760255078187,2025-10-12T00:44:38.187749,0.014066696166992188,on,0.85,balanced,0,0,1,79.09107208251953,0.014066696166992188,0,250,0.0075,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255078274,2025-10-12T00:44:38.274047,80.3079605102539,off,0.8245334136542297,,0,50,0,0,80.3079605102539,1,259,0.00778,True,off,,0,skipped:len|kw|dispersion|budget,0,21.951913833618164,beir_fiqa_full_ta,False,len|kw|dispersion|budget,False,False,False,0.05086337000000002,0.31,0
1760255078520,2025-10-12T00:44:38.520160,79.51712608337402,off,0.8251803993858321,,0,50,0,0,79.51712608337402,3,231,0.00696,True,off,,0,skipped:len|dispersion|budget,0,18.999099731445312,beir_fiqa_full_ta,False,len|dispersion|budget,False,False,False,0.05324316000000001,0.31,0
1760255079188,2025-10-12T00:44:39.188200,0.0059604644775390625,on,0.85,balanced,0,0,1,99.14088249206543,0.0059604644775390625,0,267,0.00801,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255079526,2025-10-12T00:44:39.526485,332.63301849365234,off,0.8595378848009327,,1,50,0,0,332.63301849365234,1,137,0.0041199999999999995,True,off,,254.23908233642578,cross-encoder/ms-marco-MiniLM-L-6-v2,1,17.1661376953125,beir_fiqa_full_ta,True,len|kw|dispersion,True,False,False,0.1013771,0.3,1
1760255079530,2025-10-12T00:44:39.530116,0.0019073486328125,on,0.85,balanced,0,0,1,99.03216361999512,0.0019073486328125,3,239,0.0072,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255080268,2025-10-12T00:44:40.268587,76.03597640991211,off,0.8067582080756313,,0,50,0,0,76.03597640991211,1,271,0.008139999999999998,True,off,,0,skipped:len|kw|dispersion|budget,0,19.006967544555664,beir_fiqa_full_ta,False,len|kw|dispersion|budget,False,False,False,0.0965529,0.31,0
1760255080431,2025-10-12T00:44:40.431885,0.007867813110351562,on,0.85,balanced,0,0,1,75.11210441589355,0.007867813110351562,0,266,0.00798,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255080686,2025-10-12T00:44:40.686739,0.0059604644775390625,on,0.85,balanced,0,0,1,55.1609992980957,0.0059604644775390625,2,250,0.00752,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255081433,2025-10-12T00:44:41.433226,0.007867813110351562,on,0.85,balanced,0,0,1,75.11210441589355,0.007867813110351562,0,266,0.00798,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255081543,2025-10-12T00:44:41.543860,103.34992408752441,off,0.7923529828782698,,0,50,0,0,103.34992408752441,1,292,0.00877,True,off,,0,skipped:len|dispersion|budget,0,42.025089263916016,beir_fiqa_full_ta,False,len|dispersion|budget,False,False,False,0.08328640000000004,0.31,0
1760255081937,2025-10-12T00:44:41.937595,0.0069141387939453125,on,0.85,balanced,0,0,1,99.03216361999512,0.0069141387939453125,3,239,0.0072,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255082438,2025-10-12T00:44:42.438625,0.0152587890625,on,0.85,balanced,0,0,1,77.70323753356934,0.0152587890625,0,214,0.00642,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255082523,2025-10-12T00:44:42.523609,77.78096199035645,off,0.8252288708632879,,0,50,0,0,77.78096199035645,1,195,0.00586,True,off,,0,skipped:len|kw|dispersion|budget,0,18.18990707397461,beir_fiqa_full_ta,False,len|kw|dispersion|budget,False,False,False,0.12794913999999996,0.31,0
1760255083243,2025-10-12T00:44:43.243298,301.65886878967285,off,0.9215706752704766,,1,50,0,0,301.65886878967285,3,166,0.00501,True,off,,226.78899765014648,cross-encoder/ms-marco-MiniLM-L-6-v2,1,17.98415184020996,beir_fiqa_full_ta,True,len|dispersion,True,False,False,0.058681139999999965,0.3,1
1760255083521,2025-10-12T00:44:43.521111,79.05316352844238,off,0.7858913494486695,,0,50,0,0,79.05316352844238,3,232,0.0069900000000000006,True,off,,0,skipped:len|dispersion|budget,0,18.229007720947266,beir_fiqa_full_ta,False,len|dispersion|budget,False,False,False,0.07866033,0.31,0
1760255083686,2025-10-12T00:44:43.686005,0.0059604644775390625,on,0.85,balanced,0,0,1,67.16513633728027,0.0059604644775390625,3,270,0.008129999999999998,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255084186,2025-10-12T00:44:44.186554,0.0069141387939453125,on,0.85,balanced,0,0,1,83.06598663330078,0.0069141387939453125,3,265,0.00798,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255084527,2025-10-12T00:44:44.527134,82.83400535583496,off,0.8039481934406153,,0,50,0,0,82.83400535583496,3,242,0.00729,True,off,,0,skipped:len|dispersion|budget,0,19.832134246826172,beir_fiqa_full_ta,False,len|dispersion|budget,False,False,False,0.06319629999999998,0.31,0
1760255084964,2025-10-12T00:44:44.964230,273.73504638671875,off,0.8825713655995999,,1,50,0,0,273.73504638671875,5,145,0.004399999999999999,True,off,,196.85721397399902,cross-encoder/ms-marco-MiniLM-L-6-v2,1,17.72785186767578,beir_fiqa_full_ta,True,len|dispersion,True,False,False,0.12399389999999993,0.3,1
1760255085188,2025-10-12T00:44:45.188605,0.012636184692382812,on,0.85,balanced,0,0,1,586.1358642578125,0.012636184692382812,0,162,0.00486,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255085686,2025-10-12T00:44:45.686603,0.0069141387939453125,on,0.85,balanced,0,0,1,47.582149505615234,0.0069141387939453125,2,221,0.00665,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255085775,2025-10-12T00:44:45.775175,80.54208755493164,off,0.8055985525858931,,0,50,0,0,80.54208755493164,3,213,0.00642,True,off,,0,skipped:len|dispersion|budget,0,20.19500732421875,beir_fiqa_full_ta,False,len|dispersion|budget,False,False,False,0.05643224000000002,0.31,0
1760255086215,2025-10-12T00:44:46.215256,0.0040531158447265625,on,0.85,balanced,0,0,1,347.332239151001,0.0040531158447265625,2,171,0.005149999999999999,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255086771,2025-10-12T00:44:46.771737,81.40087127685547,off,0.8017656271247039,,0,50,0,0,81.40087127685547,1,228,0.006849999999999999,True,off,,0,skipped:len|kw|dispersion|budget,0,28.148889541625977,beir_fiqa_full_ta,False,len|kw|dispersion|budget,False,False,False,0.0689031,0.31,0
1760255086933,2025-10-12T00:44:46.933262,0.0040531158447265625,on,0.85,balanced,0,0,1,81.30621910095215,0.0040531158447265625,1,240,0.007209999999999999,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255087433,2025-10-12T00:44:47.433514,0.0057220458984375,on,0.85,balanced,0,0,1,358.54101181030273,0.0057220458984375,0,169,0.005069999999999999,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255087931,2025-10-12T00:44:47.931972,0.00286102294921875,on,0.85,balanced,0,0,1,55.48977851867676,0.00286102294921875,3,258,0.00777,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255088360,2025-10-12T00:44:48.360134,425.2769947052002,off,0.8586347387614659,,1,50,0,0,425.2769947052002,3,144,0.004350000000000001,True,off,,350.5887985229492,cross-encoder/ms-marco-MiniLM-L-6-v2,1,39.78610038757324,beir_fiqa_full_ta,True,len|dispersion,True,False,False,0.03913462000000001,0.3,1
1760255088493,2025-10-12T00:44:48.493732,57.51299858093262,off,0.8085572094239064,,0,50,0,0,57.51299858093262,1,240,0.007209999999999999,True,off,,0,skipped:len|kw|dispersion|budget,0,22.391080856323242,beir_fiqa_full_ta,False,len|kw|dispersion|budget,False,False,False,0.026239010000000007,0.31,0
1760255088935,2025-10-12T00:44:48.935453,0.0059604644775390625,on,0.85,balanced,0,0,1,75.00290870666504,0.0059604644775390625,0,270,0.0081,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255089015,2025-10-12T00:44:49.015908,75.04701614379883,off,0.8200994619585008,,0,50,0,0,75.04701614379883,1,262,0.007869999999999999,True,off,,0,skipped:len|kw|dispersion|budget,0,16.685962677001953,beir_fiqa_full_ta,False,len|kw|dispersion|budget,False,False,False,0.07827993,0.31,0
1760255089437,2025-10-12T00:44:49.437134,0.009298324584960938,on,0.85,balanced,0,0,1,66.73884391784668,0.009298324584960938,0,242,0.00726,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255089937,2025-10-12T00:44:49.937031,0.0069141387939453125,on,0.85,balanced,0,0,1,55.48977851867676,0.0069141387939453125,3,258,0.00777,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255090029,2025-10-12T00:44:50.029429,85.7689380645752,off,0.7754792270921499,,0,50,0,0,85.7689380645752,3,237,0.00714,True,off,,0,skipped:len|dispersion|budget,0,24.091243743896484,beir_fiqa_full_ta,False,len|dispersion|budget,False,False,False,0.023336420000000024,0.31,0
1760255090784,2025-10-12T00:44:50.784053,342.99683570861816,off,0.8319220118837451,,1,50,0,0,342.99683570861816,1,162,0.004869999999999999,True,off,,273.90384674072266,cross-encoder/ms-marco-MiniLM-L-6-v2,1,16.00813865661621,beir_fiqa_full_ta,True,len|kw|dispersion,True,False,False,0.04732513999999999,0.3,1
1760255091015,2025-10-12T00:44:51.015292,76.43604278564453,off,0.8568790109233372,,0,50,0,0,76.43604278564453,3,233,0.007019999999999999,True,off,,0,skipped:len|dispersion|budget,0,21.940946578979492,beir_fiqa_full_ta,False,len|dispersion|budget,False,False,False,0.038518599999999986,0.31,0
1760255091187,2025-10-12T00:44:51.187385,0.0057220458984375,on,0.85,balanced,0,0,1,309.48424339294434,0.0057220458984375,0,134,0.004019999999999999,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255091523,2025-10-12T00:44:51.523123,79.16593551635742,off,0.8145728003561657,,0,50,0,0,79.16593551635742,4,213,0.00643,True,off,,0,skipped:len|dispersion|budget,0,18.280029296875,beir_fiqa_full_ta,False,len|dispersion|budget,False,False,False,0.07259255999999997,0.31,0
1760255092293,2025-10-12T00:44:52.293998,349.3010997772217,off,0.854476029585532,,1,50,0,0,349.3010997772217,1,147,0.00442,True,off,,265.15889167785645,cross-encoder/ms-marco-MiniLM-L-6-v2,1,23.032188415527344,beir_fiqa_full_ta,True,len|kw|dispersion,True,False,False,0.08511942,0.3,1
1760255092297,2025-10-12T00:44:52.297422,0.0021457672119140625,on,0.85,balanced,0,0,1,586.1358642578125,0.0021457672119140625,0,162,0.00486,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255092686,2025-10-12T00:44:52.686107,0.0059604644775390625,on,0.85,balanced,0,0,1,81.30621910095215,0.0059604644775390625,1,240,0.007209999999999999,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255093024,2025-10-12T00:44:53.024209,79.0700912475586,off,0.8015299711130419,,0,50,0,0,79.0700912475586,1,225,0.0067599999999999995,True,off,,0,skipped:len|kw|dispersion|budget,0,17.010927200317383,beir_fiqa_full_ta,False,len|kw|dispersion|budget,False,False,False,0.12195476000000005,0.31,0
1760255093437,2025-10-12T00:44:53.437079,0.006198883056640625,on,0.85,balanced,0,0,1,55.48977851867676,0.006198883056640625,3,258,0.00777,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255093688,2025-10-12T00:44:53.688984,0.008106231689453125,on,0.85,balanced,0,0,1,75.00290870666504,0.008106231689453125,0,270,0.0081,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255094022,2025-10-12T00:44:54.022570,77.29601860046387,off,0.8319246744715326,,0,50,0,0,77.29601860046387,1,237,0.00712,True,off,,0,skipped:len|kw|dispersion|budget,0,17.46821403503418,beir_fiqa_full_ta,False,len|kw|dispersion|budget,False,False,False,0.08661196999999998,0.31,0
1760255126436,2025-10-12T00:45:26.436947,0.00286102294921875,on,0.85,balanced,0,0,1,78.52578163146973,0.00286102294921875,3,220,0.00663,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255126754,2025-10-12T00:45:26.754685,314.0859603881836,off,0.9123941140077731,,1,50,0,0,314.0859603881836,4,124,0.00376,True,off,,218.9791202545166,cross-encoder/ms-marco-MiniLM-L-6-v2,1,63.67993354797363,beir_fiqa_full_ta,True,len|dispersion,True,False,False,0.07525393999999996,0.3,1
1760255126758,2025-10-12T00:45:26.758532,0.0019073486328125,on,0.85,balanced,0,0,1,67.16513633728027,0.0019073486328125,3,270,0.008129999999999998,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255127653,2025-10-12T00:45:27.653665,0.006198883056640625,on,0.85,balanced,0,0,1,49.81827735900879,0.006198883056640625,3,228,0.00687,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255127771,2025-10-12T00:45:27.771194,110.09979248046875,off,0.81146187950075,,0,50,0,0,110.09979248046875,3,240,0.0072299999999999994,True,off,,0,skipped:len|dispersion|budget,0,42.543888092041016,beir_fiqa_full_ta,False,len|dispersion|budget,False,False,False,0.044566510000000004,0.31,0
1760255127902,2025-10-12T00:45:27.902629,0.0040531158447265625,on,0.85,balanced,0,0,1,55.48977851867676,0.0040531158447265625,3,258,0.00777,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255128655,2025-10-12T00:45:28.655853,0.009775161743164062,on,0.85,balanced,0,0,1,61.712026596069336,0.009775161743164062,2,252,0.007579999999999999,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255128976,2025-10-12T00:45:28.976947,313.7779235839844,off,0.8434841474319579,,1,50,0,0,313.7779235839844,3,133,0.004019999999999999,True,off,,234.53998565673828,cross-encoder/ms-marco-MiniLM-L-6-v2,1,19.993066787719727,beir_fiqa_full_ta,True,len|kw|dispersion,True,False,False,0.06537442999999998,0.3,1
1760255128980,2025-10-12T00:45:28.980630,0.0030994415283203125,on,0.85,balanced,0,0,1,47.582149505615234,0.0030994415283203125,2,221,0.00665,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255129733,2025-10-12T00:45:29.733247,74.1879940032959,off,0.7842894242815127,,0,50,0,0,74.1879940032959,1,282,0.008469999999999998,True,off,,0,skipped:len|kw|dispersion|budget,0,19.69289779663086,beir_fiqa_full_ta,False,len|kw|dispersion|budget,False,False,False,0.05749494999999999,0.31,0
1760255129906,2025-10-12T00:45:29.906487,0.010013580322265625,on,0.85,balanced,0,0,1,329.84399795532227,0.010013580322265625,4,256,0.007719999999999999,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255130154,2025-10-12T00:45:30.154233,0.007152557373046875,on,0.85,balanced,0,0,1,586.1358642578125,0.007152557373046875,0,162,0.00486,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255130736,2025-10-12T00:45:30.736035,74.20086860656738,off,0.8059365277207151,,0,50,0,0,74.20086860656738,1,299,0.008979999999999998,True,off,,0,skipped:len|kw|dispersion|budget,0,20.396947860717773,beir_fiqa_full_ta,False,len|kw|dispersion|budget,False,False,False,0.04771185,0.31,0
1760255131198,2025-10-12T00:45:31.198393,288.923978805542,off,0.8371925760987655,,1,50,0,0,288.923978805542,4,124,0.00376,True,off,,217.48805046081543,cross-encoder/ms-marco-MiniLM-L-6-v2,1,18.927812576293945,beir_fiqa_full_ta,True,len|dispersion,True,False,False,0.07004584000000003,0.3,1
1760255131201,2025-10-12T00:45:31.201348,0.0030994415283203125,on,0.85,balanced,0,0,1,99.14088249206543,0.0030994415283203125,0,267,0.00801,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255131905,2025-10-12T00:45:31.905092,0.015020370483398438,on,0.85,balanced,0,0,1,99.14088249206543,0.015020370483398438,0,267,0.00801,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255131991,2025-10-12T00:45:31.991991,81.07805252075195,off,0.7821839149438867,,0,50,0,0,81.07805252075195,1,242,0.0072699999999999996,True,off,,0,skipped:len|kw|dispersion|budget,0,21.234989166259766,beir_fiqa_full_ta,False,len|kw|dispersion|budget,False,False,False,0.09982406999999999,0.31,0
1760255132404,2025-10-12T00:45:32.404966,0.009059906005859375,on,0.85,balanced,0,0,1,309.48424339294434,0.009059906005859375,0,134,0.004019999999999999,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255132974,2025-10-12T00:45:32.974591,65.09518623352051,off,0.855972883220818,,0,50,0,0,65.09518623352051,1,273,0.008199999999999999,True,off,,0,skipped:len|kw|dispersion|budget,0,21.759986877441406,beir_fiqa_full_ta,False,len|kw|dispersion|budget,False,False,False,0.027681999999999984,0.31,0
1760255133155,2025-10-12T00:45:33.155022,0.0069141387939453125,on,0.85,balanced,0,0,1,252.06303596496582,0.0069141387939453125,2,111,0.00335,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255133404,2025-10-12T00:45:33.404982,0.010013580322265625,on,0.85,balanced,0,0,1,47.582149505615234,0.010013580322265625,2,221,0.00665,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255134153,2025-10-12T00:45:34.153609,0.0069141387939453125,on,0.85,balanced,0,0,1,82.73601531982422,0.0069141387939453125,0,300,0.009,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255134571,2025-10-12T00:45:34.571665,412.708044052124,off,0.891034353187327,,1,50,0,0,412.708044052124,1,169,0.0050799999999999994,True,off,,326.2300491333008,cross-encoder/ms-marco-MiniLM-L-6-v2,1,36.35692596435547,beir_fiqa_full_ta,True,len|kw|dispersion,True,False,False,0.07960510999999998,0.3,1
1760255134575,2025-10-12T00:45:34.575021,0.0019073486328125,on,0.85,balanced,0,0,1,99.14088249206543,0.0019073486328125,0,267,0.00801,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255135154,2025-10-12T00:45:35.154586,0.007152557373046875,on,0.85,balanced,0,0,1,358.54101181030273,0.007152557373046875,0,169,0.005069999999999999,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255135241,2025-10-12T00:45:35.241202,79.95319366455078,off,0.8356462854914718,,0,50,0,0,79.95319366455078,1,295,0.00886,True,off,,0,skipped:len|kw|dispersion|budget,0,19.059181213378906,beir_fiqa_full_ta,False,len|kw|dispersion|budget,False,False,False,0.10283227,0.31,0
1760255135654,2025-10-12T00:45:35.654060,0.012874603271484375,on,0.85,balanced,0,0,1,75.00290870666504,0.012874603271484375,0,270,0.0081,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255136156,2025-10-12T00:45:36.156091,0.008106231689453125,on,0.85,balanced,0,0,1,77.70323753356934,0.008106231689453125,0,214,0.00642,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760255136240,2025-10-12T00:45:36.240987,78.22203636169434,off,0.8169557166024298,,0,50,0,0,78.22203636169434,1,228,0.006849999999999999,True,off,,0,skipped:len|kw|dispersion|budget,0,17.40121841430664,beir_fiqa_full_ta,False,len|kw|dispersion|budget,False,False,False,0.11584285000000005,0.31,0
1760255136958,2025-10-12T00:45:36.958125,299.01790618896484,off,0.9086766627540788,,1,50,0,0,299.01790618896484,1,161,0.00484,True,off,,221.70400619506836,cross-encoder/ms-marco-MiniLM-L-6-v2,1,17.027854919433594,beir_fiqa_full_ta,True,len|kw|dispersion,True,False,False,0.023264850000000004,0.3,1
1760255137236,2025-10-12T00:45:37.236693,76.27511024475098,off,0.8505179213214819,,0,50,0,0,76.27511024475098,1,228,0.006849999999999999,True,off,,0,skipped:len|kw|dispersion|budget,0,16.767024993896484,beir_fiqa_full_ta,False,len|kw|dispersion|budget,False,False,False,0.10483420000000004,0.31,0
